"ID"	"Progress"	"Duration (in seconds)"	"Finished"	"class"	"teach"	"Q4_1"	"Q4_2"	"Q4_3"	"Q4_4"	"Q4_5"	"Q4_6"	"Q4_7"	"Q4_8"	"Q4_9"	"Q4_10"	"Q4_11"	"Q4_12"	"Q4_13"	"Q4_14"	"Q4_15"	"Q4_16"	"Q4_17"	"Q4_18"	"Q4_19"	"Q5_1"	"Q5_2"	"Q5_3"	"Q5_4"	"Q5_5"	"Q5_6"	"Q5_7"	"Q5_8"	"Q5_9"	"Q5_10"	"Q5_11"	"Q5_12"	"Q6_1"	"Q6_2"	"Q6_3"	"Q6_4"	"Q6_5"	"Q6_6"	"Q6_7"	"Q6_8"	"Q6_9"	"Q6_10"	"Q6_11"	"Q7_1"	"Q7_2"	"Q7_3"	"Q7_4"	"Q7_5"	"Q7_6"	"Q7_7"	"Q7_8"	"Q7_9"	"Q7_10"	"Q7_11"	"Q7_12"	"Q7_13"	"Q7_14"	"Q7_15"	"version"	"random.split"
417	100	217	1	1	1	3	2	2	2	3	4	5	1	3	3	2	3	1	3	4	4	3	2	3	4	5	5	5	5	5	4	5	3	3	4	5	1	2	2	2	2	2	2	2	5	5	4	3	3	4	4	4	5	5	3	3	2	3	3	3	4	2	1.5	1
418	100	8669	1	1	2	1	1	2	2	2	2	4	3	4	3	1	1	1	2	2	2	1	1	3	1	2	4	5	4	4	2	4	2	2	2	2	1	1	1	1	5	1	1	1	2	1	1	2	2	4	3	3	3	4	4	1	1	4	4	2	4	1	1.5	1
425	100	366	1	1	1	4	3	3	3	4	3	5	4	3	3	3	3	1	3	3	2	3	4	3	4	3	2	4	4	3	3	4	4	2	3	3	2	4	4	2	5	3	3	3	3	4	3	4	1	3	3	4	3	3	4	3	3	2	2	3	5	4	1.5	1
430	100	233	1	1	1	1	2	2	2	2	3	3	2	1	2	3	2	1	3	2	1	1	1	1	3	4	3	2	2	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	3	2	2	1	1	1	1	1	1	4	2	2	1	2	3	4	5	2	1.5	1
431	100	156	1	1	1	4	4	4	4	2	4	5	2	2	2	4	2	2	4	4	4	4	4	5	4	4	3	4	4	4	4	4	4	4	4	4	3	4	2	4	5	2	2	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	5	4	5	4	1.5	1
432	100	320	1	1	2	3	2	2	4	4	5	5	4	5	4	4	3	1	4	3	2	4	3	4	2	3	2	3	2	2	1	2	2	3	2	2	1	1	1	1	4	1	2	2	4	3	3	3	4	4	2	2	3	4	3	3	2	4	4	3	4	4	1.5	1
434	100	880	1	1	1	3	3	2	2	2	2	2	2	1	2	3	1	1	2	1	1	2	2	1	2	3	4	4	1	4	2	3	3	2	4	2	1	2	2	2	4	2	3	2	1	2	2	1	2	4	3	5	3	4	4	2	1	1	2	2	2	2	1.5	1
436	100	260	1	1	2	3	3	3	3	3	3	4	3	3	3	3	3	2	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	4	4	1	2	2	2	4	1	3	3	2	4	5	4	2	5	4	3	5	5	4	5	3	3	5	2	5	3	1.5	1
438	100	168	1	1	2	3	3	2	3	3	2	4	2	2	3	2	1	4	4	3	2	2	2	2	2	2	2	4	2	2	4	2	4	4	4	1	4	4	4	4	2	1	2	3	5	4	2	2	1	3	2	3	5	5	1	1	4	1	4	5	4	1	1.5	1
441	100	279	1	1	2	3	2	2	3	2	3	4	2	2	3	4	4	2	2	2	3	4	3	3	2	4	2	4	4	3	4	2	2	3	3	3	2	2	2	2	3	2	2	2	3	3	3	2	3	4	4	4	3	4	4	3	2	3	3	4	3	4	1.5	1
443	100	1098	1	1	1	2	2	2	2	1	2	4	1	1	2	1	1	1	2	2	2	1	2	2	3	4	3	3	3	2	2	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	1	1	4	1	4	1	1.5	1
444	100	503	1	1	1	2	2	3	3	2	2	4	2	1	3	2	1	1	1	3	4	3	2	2	3	4	4	4	3	4	3	4	2	1	3	4	2	4	2	4	1	2	2	3	2	4	4	2	2	4	5	4	2	4	3	3	3	3	4	2	4	2	1.5	1
448	100	117	1	1	2	3	2	4	3	2	2	3	2	2	2	2	4	3	3	2	3	4	2	3	2	2	2	3	3	2	4	3	3	2	2	3	2	2	3	3	2	3	3	2	5	3	2	2	4	3	2	2	2	3	3	3	2	2	3	4	4	3	1.5	1
450	100	281	1	1	1	3	3	3	3	2	2	4	3	2	3	3	1	2	4	3	3	3	3	2	2	2	1	3	3	3	3	3	2	3	2	3	2	2	2	3	1	2	3	2	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	1.5	1
454	100	387	1	2	1	2	2	2	2	2	4	4	2	4	2	4	1	1	4	2	3	3	3	4	3	3	3	3	4	2	3	2	3	2	4	5	2	2	1	1	1	1	3	3	2	3	1	3	3	3	4	4	3	3	2	2	1	4	4	4	4	4	1.5	1
456	100	215	1	1	1	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	2	2	3	2	2	2	2	2	3	2	2	3	3	3	3	4	3	2	2	3	2	2	4	2	1.5	1
458	100	342	1	1	2	2	1	2	2	2	1	4	1	1	2	2	3	2	2	2	4	4	2	1	3	4	1	5	4	2	4	3	4	1	3	4	2	4	3	3	3	3	3	3	5	5	3	4	3	5	3	3	3	5	3	2	1	3	5	2	5	3	1.5	1
460	100	211	1	1	1	5	5	5	5	4	5	5	4	5	5	5	5	3	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	3	5	5	5	4	4	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1.5	1
462	100	326	1	1	2	1	3	2	1	2	2	4	2	1	2	2	2	2	3	2	2	1	2	2	2	4	2	3	3	2	2	2	3	4	2	4	2	2	2	3	2	3	3	4	4	4	3	3	3	2	2	4	2	4	3	2	1	2	4	4	4	3	1.5	1
464	100	225	1	1	1	2	2	3	3	2	3	4	2	2	3	4	4	3	4	2	5	2	3	2	2	1	4	4	4	4	4	4	3	4	4	4	4	3	3	4	4	3	4	4	4	4	4	2	2	5	4	4	4	4	4	3	4	2	4	4	5	4	1.5	1
465	100	324	1	1	2	2	2	1	2	2	2	2	3	1	2	2	1	1	2	3	2	1	2	1	2	1	2	3	3	2	1	2	3	3	2	3	2	2	3	3	3	2	3	3	4	3	1	2	1	2	3	3	2	4	3	1	1	3	4	5	3	2	1.5	1
467	100	391	1	1	1	2	3	2	2	3	3	3	3	3	3	2	2	2	3	2	3	3	3	3	3	4	2	2	3	3	3	2	3	3	3	4	2	2	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	4	3	3	1.5	1
468	100	321	1	1	1	1	1	1	4	5	4	5	5	3	1	4	1	1	1	1	1	1	1	4	3	1	4	3	4	5	5	5	3	4	3	3	1	1	1	1	4	1	1	2	4	1	1	4	4	5	5	5	2	5	5	3	4	5	1	1	3	3	1.5	1
470	100	1351	1	1	1	3	2	3	3	3	4	5	2	2	3	3	3	1	2	2	2	3	3	3	2	5	4	4	4	4	2	4	3	3	2	2	1	2	2	2	2	1	1	3	2	4	4	2	4	4	3	2	2	4	3	1	2	3	3	1	4	3	1.5	1
471	100	235	1	1	2	2	2	2	2	3	4	4	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	3	3	4	3	1.5	1
473	100	453	1	1	1	4	3	3	4	2	5	4	1	4	3	2	1	1	4	3	3	2	4	5	2	4	4	5	5	2	2	4	3	2	4	5	4	4	2	3	5	2	3	3	5	4	4	4	5	5	5	4	4	5	4	4	2	4	5	5	4	4	1.1	1
476	100	290	1	1	1	3	3	4	3	3	4	5	3	3	3	4	2	2	3	3	3	2	3	3	2	4	2	4	4	2	3	3	2	2	3	2	2	2	2	3	2	2	3	2	4	3	2	3	3	4	2	4	4	4	2	3	3	3	3	3	4	3	1.1	1
479	100	318	1	1	2	2	2	2	2	2	2	4	1	2	2	2	1	1	2	2	1	4	2	2	3	2	2	4	4	3	2	4	3	3	2	3	1	2	1	2	1	1	1	2	1	3	3	2	3	3	2	3	3	4	3	2	2	3	3	4	3	2	1.1	1
481	100	207	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	1	1.1	1
482	100	167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.1	1
483	100	234	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	2	1	2	4	2	2	1	4	2	1	1	3	3	4	2	2	1.1	1
484	100	326	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1.1	1
487	100	824	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	3	2	2	2	2	1	2	1	3	2	1	1	1	1	2	1	1	2	2	2	1	2	3	3	3	3	3	3	2	1	1	1	1	2	2	1	1.1	1
491	100	502	1	1	2	2	2	2	1	2	3	4	2	4	2	2	2	2	2	1	1	1	2	4	2	4	2	4	4	3	2	2	2	2	1	1	1	1	3	2	3	2	2	2	2	2	2	1	3	4	2	3	3	3	2	3	3	4	4	2	4	3	1.1	1
492	100	691	1	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1.1	1
493	100	327	1	1	2	4	2	3	3	2	4	4	3	2	3	3	2	1	4	3	2	1	2	3	1	2	3	4	4	4	3	4	2	2	2	4	1	2	2	2	2	1	2	2	2	4	3	3	2	4	4	2	2	4	4	2	2	2	2	2	4	2	1.1	1
496	100	234	1	1	2	2	3	2	2	3	3	3	1	1	2	2	1	1	2	1	2	3	2	3	1	3	1	4	3	2	2	1	1	3	2	1	1	1	1	1	4	1	1	1	3	4	3	2	1	4	3	2	3	4	3	1	1	1	3	3	4	1	1.1	1
497	100	223	1	1	2	2	3	3	3	2	3	4	3	3	4	2	1	1	2	2	2	1	2	1	2	2	1	3	3	2	1	1	2	2	4	3	2	2	2	3	1	1	1	1	1	2	2	2	2	4	3	3	4	4	3	2	1	2	5	5	5	3	1.1	1
498	100	370	1	1	1	2	2	2	2	2	2	2	2	2	3	2	2	1	3	2	3	2	2	2	2	2	2	4	3	3	3	2	3	3	3	2	2	2	2	2	3	2	3	2	4	3	3	3	2	2	2	3	3	4	3	3	2	2	3	4	3	3	1.1	1
500	100	319	1	1	2	1	2	2	2	2	1	3	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1.1	1
503	100	591	1	1	1	3	3	3	3	3	3	3	3	2	2	3	2	2	3	2	2	2	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	2	3	3	4	3	3	3	4	5	3	2	3	3	3	3	3	3	3	3	3	3	4	4	3	3	1.1	1
507	100	182	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1.1	1
512	100	255	1	1	2	2	2	3	4	3	3	4	2	3	3	4	3	2	2	2	2	3	3	3	2	2	3	3	3	2	2	4	3	3	2	2	2	2	2	2	3	2	3	3	3	2	2	2	4	4	3	3	3	4	3	3	2	3	4	4	3	2	1.1	1
517	100	356	1	1	2	2	2	3	2	1	2	4	1	1	2	2	1	1	2	2	2	2	2	1	2	1	1	1	2	1	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	4	2	1	1	1	3	4	3	2	1.1	1
518	100	375	1	1	1	3	3	3	3	2	2	4	2	1	2	2	1	1	1	1	1	3	2	2	3	3	3	3	4	4	2	4	2	3	2	2	1	1	1	1	2	1	1	1	5	4	3	2	3	4	3	3	2	4	4	2	2	3	4	4	3	2	1.1	1
521	100	568	1	1	2	3	3	3	3	2	4	4	4	3	3	3	4	1	3	2	2	2	2	3	2	3	3	2	2	1	2	1	2	2	2	3	1	1	1	1	3	2	2	2	1	3	3	2	2	3	3	2	2	4	3	3	3	3	3	4	3	3	1.1	1
523	100	523	1	1	1	2	2	2	2	2	2	4	2	2	2	2	1	1	2	2	2	2	2	2	2	3	3	3	3	3	2	3	2	2	2	2	1	1	2	1	4	2	2	2	2	3	3	2	2	2	4	2	2	2	2	2	2	2	1	2	2	2	1.1	1
524	100	458	1	2	2	2	2	2	2	2	2	2	2	3	2	2	1	1	2	1	1	1	2	3	3	3	2	2	2	3	1	1	1	1	2	3	1	2	3	3	3	1	2	2	2	3	3	1	2	2	2	3	2	2	2	3	1	2	3	3	3	1	1.1	1
526	100	341	1	1	1	2	2	2	3	2	2	3	2	2	3	3	2	2	2	2	2	1	2	2	3	4	2	2	2	1	2	2	2	3	2	3	1	3	1	2	3	1	2	3	1	2	3	2	3	4	3	3	3	3	3	2	2	3	3	3	3	2	1.1	1
527	100	269	1	1	2	3	3	3	3	2	2	3	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	1	2	1	1	1	1	1	1	1	1	1	2	2	4	3	2	3	4	3	2	2	2	2	2	3	2	1.1	1
528	100	527	1	1	2	2	2	2	3	3	2	3	2	3	2	4	2	1	1	2	3	1	2	2	1	1	3	4	4	4	4	4	2	2	1	2	1	1	1	1	4	1	1	1	4	1	4	2	3	4	2	4	3	5	4	2	1	3	5	5	4	1	1.1	1
535	100	481	1	2	2	2	1	2	1	1	2	3	2	2	2	4	5	2	3	1	2	2	2	3	3	2	1	4	3	1	2	2	2	2	3	4	1	2	2	2	3	2	3	2	4	2	2	2	3	5	4	3	3	5	3	3	2	2	5	5	3	2	1.1	1
536	100	394	1	1	1	3	2	3	3	2	3	4	2	2	3	3	2	1	3	2	3	2	2	3	3	3	3	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	4	3	3	3	4	3	3	2	3	4	4	4	3	1.1	1
537	100	384	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	3	4	4	4	3	3	1	2	2	2	1	5	3	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	4	5	5	1	1.1	1
539	100	394	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	3	2	2	2	2	2	2	2	2	3	3	3	2	1.1	1
540	100	410	1	1	2	2	1	4	2	3	3	3	2	2	3	2	1	1	3	2	2	2	1	2	2	2	2	3	3	2	2	3	2	2	2	2	1	1	1	2	1	1	1	2	3	3	2	2	3	3	3	4	4	4	3	2	2	3	3	3	3	2	1.1	1
542	100	723	1	1	2	2	2	2	2	2	2	3	2	2	2	3	1	1	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	4	4	3	2	2	4	4	4	2	3	1.1	1
543	100	291	1	1	2	3	3	3	3	2	3	2	3	3	3	2	2	2	3	3	3	2	3	3	2	2	2	4	4	4	3	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	3	3	3	3	3	2	2	4	3	3	3	3	4	4	4	4	1.1	1
544	100	493	1	1	2	2	2	2	2	2	3	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	3	1	1	2	1	2	2	2	2	2	2	2	1.1	1
545	100	424	1	1	2	1	1	3	3	1	4	4	2	4	2	3	1	1	1	3	1	4	4	4	1	4	1	1	1	3	3	1	1	3	4	5	1	1	4	2	4	4	4	4	5	5	3	2	4	4	3	4	3	2	4	4	1	4	5	5	5	1	1.1	1
546	100	255	1	1	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1.1	1
547	100	390	1	2	2	2	2	2	2	2	2	3	3	3	3	3	3	1	3	3	3	3	3	3	4	4	3	3	4	2	3	2	2	2	2	2	2	2	2	2	2	1	1	3	3	1	2	3	2	1	2	3	2	4	4	1	2	3	4	4	3	2	1.1	1
548	43	12	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
552	43	16	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
553	43	21	0	1	1	3	2	3	3	2	3	4	2	2	3	3	2	1	3	2	3	2	2	3	3	3	3	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	4	3	3	3	4	3	3	2	3	4	4	4	3	1.1	1
554	43	13	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
555	100	354	1	1	1	2	2	2	2	2	4	4	2	2	2	3	1	1	4	3	3	2	2	2	1	4	3	4	4	4	2	4	3	2	1	3	1	1	1	1	1	1	1	1	1	3	4	3	3	4	4	3	3	4	3	2	2	3	4	3	4	2	1.1	1
556	43	10	0	1	1	3	2	3	3	2	3	4	2	2	3	3	2	1	3	2	3	2	2	3	3	3	3	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	4	3	3	3	4	3	3	2	3	4	4	4	3	1.1	1
560	43	78645	0	1	1	3	2	3	3	2	3	4	2	2	3	3	2	1	3	2	3	2	2	3	3	3	3	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	4	3	3	3	4	3	3	2	3	4	4	4	3	1.1	1
561	43	13	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
563	100	417	1	1	1	2	2	2	2	1	4	4	1	2	3	3	4	1	2	2	2	2	2	1	2	4	1	4	4	4	4	4	4	3	3	3	2	2	3	2	4	3	2	2	4	1	2	3	2	5	1	1	3	5	2	4	1	1	5	5	5	3	1.1	1
567	100	344	1	1	1	3	3	4	4	3	5	5	3	4	3	3	4	2	4	4	4	3	3	4	4	4	4	4	3	3	4	3	3	4	4	4	2	4	2	4	4	3	4	2	4	4	3	3	3	4	4	3	4	4	3	3	3	3	4	4	3	3	1.1	1
568	100	1112	1	1	2	2	2	2	2	2	2	3	1	1	2	2	1	1	3	2	2	2	1	2	2	2	3	3	4	3	3	3	3	3	2	2	1	2	1	2	4	1	2	2	4	3	4	1	1	2	1	2	1	4	1	1	1	2	2	4	4	1	1.1	1
569	100	310	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	3	2	2	3	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1.1	1
570	100	233	1	1	1	3	2	3	3	2	3	4	2	3	2	2	2	2	2	2	3	3	3	2	2	2	2	4	4	4	2	4	2	2	2	2	1	2	1	2	2	1	1	2	4	3	2	2	2	4	2	2	2	4	4	2	2	3	3	4	2	2	1.1	1
571	100	251	1	1	1	4	3	3	3	3	4	4	3	4	3	3	3	1	3	3	2	2	3	4	2	3	3	3	3	3	3	2	2	3	4	3	1	2	2	1	1	1	2	2	2	3	4	3	3	4	4	4	4	4	3	3	3	3	3	4	4	3	1.1	1
572	100	286	1	1	1	2	2	2	2	1	4	4	1	1	2	2	1	1	1	1	1	1	2	1	2	4	3	4	4	2	2	4	2	1	3	1	1	1	2	2	2	1	1	2	1	4	1	2	2	3	1	2	3	3	2	2	2	1	4	5	4	2	1.1	1
573	100	1386	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	4	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	3	1	3	3	2	1	1	1	2	1	1	1	1.1	1
574	100	252	1	1	1	2	2	2	2	2	4	4	3	2	3	2	1	1	2	2	2	1	1	1	2	2	2	1	2	2	2	3	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	4	1	2	3	5	5	3	1	2	1	5	3	2	1.1	1
578	100	285	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1.1	1
579	43	28	0	2	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3	3	2	2	2	3	3	4	3	4	4	3	3	2	2	3	2	3	2	2	2	2	2	2	2	2	3	3	2	3	3	3	2	3	3	4	3	2	2	3	4	4	3	2	1.1	1
581	100	198	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	4	4	3	1	1.1	1
587	43	8	0	1	1	3	2	3	3	2	3	4	2	2	3	3	2	1	3	2	3	2	2	3	3	3	3	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	4	3	3	3	4	3	3	2	3	4	4	4	3	1.1	1
589	100	236	1	1	1	2	2	2	2	2	3	3	1	4	3	4	4	1	2	1	1	1	2	4	4	4	3	2	2	2	2	2	2	1	4	3	2	3	3	3	3	1	3	3	5	3	3	3	4	5	3	3	4	5	4	3	2	3	5	5	4	2	1.1	1
590	43	13	0	2	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3	3	2	2	2	3	3	4	3	4	4	3	3	2	2	3	2	3	2	2	2	2	2	2	2	2	3	3	2	3	3	3	2	3	3	4	3	2	2	3	4	4	3	2	1.1	1
592	43	26	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
593	43	16	0	2	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3	3	2	2	2	3	3	4	3	4	4	3	3	2	2	3	2	3	2	2	2	2	2	2	2	2	3	3	2	3	3	3	2	3	3	4	3	2	2	3	4	4	3	2	1.1	1
594	43	55	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
595	57	300	0	1	2	1	1	1	2	2	3	3	1	2	2	1	2	2	2	2	1	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
600	43	122	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
603	100	356	1	1	1	2	2	2	2	2	4	3	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	1	2	2	3	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1.1	1
605	43	17	0	1	2	2	2	2	3	2	3	4	2	2	3	2	2	1	2	2	2	2	2	2	2	3	2	4	4	3	3	3	2	3	2	3	1	2	2	2	2	2	2	2	2	3	3	2	3	4	3	3	3	4	3	2	2	3	3	3	4	2	1.1	1
606	100	235	1	1	1	2	2	3	3	2	3	4	2	2	2	2	2	1	3	2	2	1	2	2	4	3	2	4	2	2	3	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	3	2	2	2	1.1	1
611	100	278	1	1	2	3	3	3	3	3	3	4	3	3	3	4	4	3	3	3	2	1	3	3	4	5	5	5	5	5	3	5	4	3	5	3	1	1	1	1	3	2	3	1	5	5	3	4	3	5	2	5	5	5	5	5	3	4	5	2	5	3	1.1	1
614	100	415	1	1	1	3	2	3	3	3	3	3	3	2	3	2	1	1	4	2	2	3	3	3	3	4	4	4	4	3	3	3	2	3	2	2	1	2	2	3	2	2	2	2	2	3	3	4	4	4	2	2	2	4	4	3	2	3	4	4	4	3	1.1	1
616	100	403	1	1	1	1	2	2	2	2	1	2	2	3	2	2	1	1	3	3	3	2	2	2	2	1	1	1	1	2	1	1	1	3	2	3	1	1	1	1	4	1	1	1	3	4	2	2	2	4	1	2	3	4	3	1	1	2	4	4	3	2	1.1	1
617	100	307	1	1	1	3	2	2	2	1	3	3	1	1	3	1	1	1	3	3	3	2	1	1	1	2	3	4	3	3	1	1	1	1	2	3	1	1	1	1	5	1	1	1	4	4	3	1	1	3	3	1	3	4	1	1	1	1	4	5	3	1	1.1	1
619	100	236	1	1	1	2	2	2	2	2	2	4	2	3	2	3	4	2	3	2	2	4	2	4	2	3	2	4	4	2	3	3	2	3	2	2	1	2	2	1	5	3	3	2	5	3	3	2	2	5	3	3	2	5	2	3	3	2	5	5	5	3	1.1	1
623	100	650	1	1	1	3	2	3	3	3	4	4	3	4	3	3	2	3	3	4	4	4	4	5	4	3	4	5	5	4	4	4	4	2	3	5	2	2	2	2	2	2	2	2	3	3	4	3	3	4	4	4	4	5	2	3	3	3	3	2	4	3	1.1	1
626	100	44	1	1	1	3	2	3	3	2	3	4	2	2	3	3	2	1	3	2	3	2	2	3	3	3	3	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	3	4	3	3	3	4	3	3	2	3	4	4	4	3	1.1	1
630	100	266	1	1	2	1	1	1	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	3	3	2	1	4	1	1	1	3	1	1	1	1	3	1	1	1	5	3	2	1	1	2	3	3	2	4	3	1	1	2	4	4	4	1	1.1	1
631	100	318	1	1	1	3	2	2	2	1	3	4	2	2	2	1	1	1	2	1	3	1	1	2	1	2	1	3	1	2	3	2	2	2	3	2	1	2	1	2	1	2	1	2	4	4	3	2	3	4	4	3	2	2	4	2	1	3	3	3	4	2	1.1	1
